KodPracownika;Data_DD.MM.YY.;Data_HH:MM:SS;GodzinaWejscia;GodzinaWyjscia
1386;26.02.2021 00:00:00;06:00:00;14:00:00;
758;01.02.2021 00:00:00;06:00:00;14:00:00;
758;02.02.2021 00:00:00;06:00:00;14:00:00;
758;03.02.2021 00:00:00;06:00:00;14:00:00;
758;04.02.2021 00:00:00;06:50:58;14:00:28;
758;05.02.2021 00:00:00;06:00:00;14:00:00;
758;08.02.2021 00:00:00;06:00:00;14:00:00;
758;09.02.2021 00:00:00;06:00:00;14:00:00;
758;10.02.2021 00:00:00;06:00:00;14:00:00;
758;11.02.2021 00:00:00;06:00:00;14:00:00;
758;12.02.2021 00:00:00;06:00:00;14:00:00;
758;15.02.2021 00:00:00;06:00:00;12:00:27;
758;16.02.2021 00:00:00;06:00:00;14:00:00;
758;22.02.2021 00:00:00;06:00:00;14:00:00;
758;23.02.2021 00:00:00;06:00:00;14:00:00;
758;24.02.2021 00:00:00;06:00:00;14:00:00;
758;25.02.2021 00:00:00;06:00:00;14:00:00;
758;26.02.2021 00:00:00;06:00:00;14:00:00;
758;27.02.2021 00:00:00;06:00:00;13:00:35;
1144;01.02.2021 00:00:00;14:00:00;22:00:00;
1144;02.02.2021 00:00:00;14:00:00;22:00:00;
1144;03.02.2021 00:00:00;14:00:00;22:00:00;
1144;04.02.2021 00:00:00;14:00:00;22:00:00;
1144;05.02.2021 00:00:00;10:15:33;18:15:33;
1144;08.02.2021 00:00:00;06:00:00;14:00:00;
1144;09.02.2021 00:00:00;06:00:00;14:00:00;
1144;10.02.2021 00:00:00;06:00:00;14:00:00;
1144;11.02.2021 00:00:00;06:00:00;14:00:00;
1144;13.02.2021 00:00:00;05:00:00;14:00:01;
1144;15.02.2021 00:00:00;22:00:00;06:00:00;
1144;16.02.2021 00:00:00;22:00:00;06:00:00;
1144;17.02.2021 00:00:00;22:00:00;06:00:00;
1144;18.02.2021 00:00:00;22:00:00;06:00:00;
1144;19.02.2021 00:00:00;22:00:00;06:00:00;
1144;22.02.2021 00:00:00;14:00:00;22:00:00;
1144;23.02.2021 00:00:00;14:00:00;22:00:00;
1144;24.02.2021 00:00:00;14:00:00;22:00:00;
1144;25.02.2021 00:00:00;14:00:00;22:00:00;
1144;26.02.2021 00:00:00;09:52:21;19:00:05;
641;01.02.2021 00:00:00;06:00:00;14:00:00;
641;02.02.2021 00:00:00;06:00:00;14:00:00;
641;03.02.2021 00:00:00;06:00:00;14:00:00;
641;04.02.2021 00:00:00;06:00:00;14:00:00;
641;05.02.2021 00:00:00;06:00:00;14:00:00;
641;08.02.2021 00:00:00;22:00:00;06:00:00;
641;09.02.2021 00:00:00;22:00:00;06:00:00;
641;10.02.2021 00:00:00;22:00:00;06:00:00;
641;11.02.2021 00:00:00;22:00:00;06:00:00;
641;17.02.2021 00:00:00;14:00:00;22:00:00;
641;18.02.2021 00:00:00;14:00:00;22:00:00;
641;19.02.2021 00:00:00;14:00:00;22:00:00;
641;22.02.2021 00:00:00;06:00:00;14:00:00;
641;23.02.2021 00:00:00;06:00:00;14:00:00;
641;24.02.2021 00:00:00;06:00:00;14:00:00;
641;25.02.2021 00:00:00;06:00:00;14:00:00;
641;26.02.2021 00:00:00;06:00:00;14:00:00;
2216;01.02.2021 00:00:00;06:00:00;14:00:00;
2216;02.02.2021 00:00:00;06:00:00;14:00:00;
2216;03.02.2021 00:00:00;06:47:30;14:00:27;
2216;05.02.2021 00:00:00;06:00:00;14:00:00;
2216;09.02.2021 00:00:00;22:00:00;06:00:00;
2216;10.02.2021 00:00:00;22:00:00;06:00:00;
2216;11.02.2021 00:00:00;22:00:00;06:00:00;
2216;15.02.2021 00:00:00;14:00:00;22:00:00;
2216;16.02.2021 00:00:00;14:00:00;22:00:00;
2216;18.02.2021 00:00:00;14:00:00;22:00:00;
2216;22.02.2021 00:00:00;06:00:00;14:00:00;
2216;23.02.2021 00:00:00;06:00:00;14:00:00;
2216;24.02.2021 00:00:00;06:00:00;14:00:00;
2216;25.02.2021 00:00:00;06:00:00;14:00:00;
1659;01.02.2021 00:00:00;22:00:00;06:00:00;
1659;02.02.2021 00:00:00;22:00:00;06:00:00;
1659;03.02.2021 00:00:00;22:00:00;06:00:00;
1659;04.02.2021 00:00:00;22:00:00;06:00:00;
1659;05.02.2021 00:00:00;22:00:00;06:00:00;
1659;08.02.2021 00:00:00;14:00:00;22:00:00;
1659;09.02.2021 00:00:00;14:00:00;22:00:00;
1659;10.02.2021 00:00:00;14:00:00;22:00:00;
1659;11.02.2021 00:00:00;14:00:00;22:00:00;
1659;12.02.2021 00:00:00;14:00:00;22:00:00;
1659;22.02.2021 00:00:00;22:00:00;06:00:00;
1659;23.02.2021 00:00:00;22:00:00;06:00:00;
1659;24.02.2021 00:00:00;22:00:00;06:00:00;
1659;25.02.2021 00:00:00;22:00:00;06:00:00;
1659;26.02.2021 00:00:00;22:00:00;06:00:00;
1427;01.02.2021 00:00:00;22:00:00;06:00:00;
1427;02.02.2021 00:00:00;22:00:00;06:00:00;
1427;03.02.2021 00:00:00;22:00:00;06:00:00;
1427;04.02.2021 00:00:00;22:00:00;06:00:00;
1427;05.02.2021 00:00:00;22:00:00;06:00:00;
1427;08.02.2021 00:00:00;14:00:00;22:00:00;
1427;09.02.2021 00:00:00;14:00:00;22:00:00;
1427;15.02.2021 00:00:00;06:00:00;14:00:00;
1427;16.02.2021 00:00:00;06:00:00;14:00:00;
1427;17.02.2021 00:00:00;06:00:00;14:00:00;
1427;18.02.2021 00:00:00;06:00:00;14:00:00;
1427;19.02.2021 00:00:00;06:00:00;14:00:00;
1427;22.02.2021 00:00:00;22:00:00;06:00:00;
1427;23.02.2021 00:00:00;22:00:00;06:00:00;
1427;24.02.2021 00:00:00;22:00:00;06:00:00;
1427;25.02.2021 00:00:00;22:00:00;06:00:00;
1427;26.02.2021 00:00:00;22:00:00;06:00:00;
576;01.02.2021 00:00:00;22:00:00;06:00:00;
576;02.02.2021 00:00:00;22:00:00;06:00:00;
576;03.02.2021 00:00:00;22:00:00;06:00:00;
576;04.02.2021 00:00:00;22:00:00;06:00:00;
576;05.02.2021 00:00:00;22:00:00;06:00:00;
576;08.02.2021 00:00:00;14:00:00;22:00:00;
576;09.02.2021 00:00:00;14:00:00;22:00:00;
576;10.02.2021 00:00:00;14:00:00;22:00:00;
33;01.02.2021 00:00:00;08:03:34;16:03:34;
33;02.02.2021 00:00:00;07:42:17;15:42:17;
33;03.02.2021 00:00:00;07:50:49;15:50:49;
33;04.02.2021 00:00:00;07:39:17;15:39:17;
33;05.02.2021 00:00:00;07:44:34;15:33:36;
33;08.02.2021 00:00:00;07:45:17;15:45:17;
33;09.02.2021 00:00:00;07:53:42;15:53:42;
33;10.02.2021 00:00:00;07:46:52;15:46:52;
33;11.02.2021 00:00:00;07:41:58;15:41:58;
33;12.02.2021 00:00:00;07:47:23;15:47:23;
33;15.02.2021 00:00:00;07:47:37;15:47:37;
33;16.02.2021 00:00:00;07:48:06;15:48:06;
33;17.02.2021 00:00:00;07:51:26;15:51:26;
33;18.02.2021 00:00:00;07:49:31;15:49:31;
33;19.02.2021 00:00:00;07:41:26;15:41:26;
33;22.02.2021 00:00:00;07:48:38;15:48:38;
33;24.02.2021 00:00:00;07:46:17;15:46:17;
33;25.02.2021 00:00:00;07:48:48;15:48:48;
33;26.02.2021 00:00:00;07:43:43;15:43:43;
1545;01.02.2021 00:00:00;06:56:01;14:56:01;
1545;02.02.2021 00:00:00;06:54:14;14:54:14;
1545;03.02.2021 00:00:00;06:55:15;14:55:15;
1545;04.02.2021 00:00:00;06:59:17;14:59:17;
1545;05.02.2021 00:00:00;06:55:14;14:55:14;
1545;08.02.2021 00:00:00;06:57:17;14:57:17;
1545;09.02.2021 00:00:00;06:57:15;14:57:15;
1545;10.02.2021 00:00:00;06:52:21;14:36:29;
1545;11.02.2021 00:00:00;06:54:33;14:54:33;
1545;12.02.2021 00:00:00;06:56:23;14:56:23;
1545;15.02.2021 00:00:00;06:56:19;14:56:19;
1545;16.02.2021 00:00:00;06:55:17;14:55:17;
1545;17.02.2021 00:00:00;06:54:09;15:01:08;
1545;18.02.2021 00:00:00;06:58:14;14:58:14;
1545;19.02.2021 00:00:00;06:58:22;14:58:22;
1545;22.02.2021 00:00:00;06:58:54;14:58:54;
1545;23.02.2021 00:00:00;06:57:01;14:57:01;
1545;24.02.2021 00:00:00;06:59:20;14:59:20;
1545;25.02.2021 00:00:00;06:54:47;14:54:47;
1545;26.02.2021 00:00:00;06:53:12;14:53:12;
1484;01.02.2021 00:00:00;14:00:00;22:00:00;
1484;02.02.2021 00:00:00;14:00:00;22:00:00;
1484;03.02.2021 00:00:00;14:00:00;22:00:00;
1484;04.02.2021 00:00:00;14:00:00;22:00:00;
1484;05.02.2021 00:00:00;14:00:00;22:00:00;
1484;08.02.2021 00:00:00;06:00:00;14:00:00;
1484;09.02.2021 00:00:00;06:00:00;16:00:15;
1484;10.02.2021 00:00:00;06:00:00;14:00:00;
1484;11.02.2021 00:00:00;06:00:00;14:00:00;
1484;13.02.2021 00:00:00;06:00:00;14:00:00;
1484;15.02.2021 00:00:00;22:00:00;06:00:00;
1484;16.02.2021 00:00:00;22:00:00;06:00:00;
1484;17.02.2021 00:00:00;22:00:00;06:00:00;
1484;18.02.2021 00:00:00;22:00:00;06:00:00;
1484;19.02.2021 00:00:00;22:00:00;06:00:00;
1484;22.02.2021 00:00:00;14:00:00;22:00:00;
1484;23.02.2021 00:00:00;14:00:00;22:00:00;
1484;24.02.2021 00:00:00;14:00:00;22:00:00;
1484;25.02.2021 00:00:00;14:00:00;22:00:00;
1484;26.02.2021 00:00:00;14:00:00;22:00:00;
1484;27.02.2021 00:00:00;14:00:00;22:00:00;
1016;01.02.2021 00:00:00;06:00:00;14:00:00;
1016;02.02.2021 00:00:00;06:00:00;14:00:00;
1016;03.02.2021 00:00:00;06:00:00;14:00:00;
1016;04.02.2021 00:00:00;06:21:06;15:36:00;
1016;05.02.2021 00:00:00;06:00:00;14:00:00;
1016;08.02.2021 00:00:00;06:00:00;14:00:00;
1016;09.02.2021 00:00:00;06:00:00;16:00:25;
1016;10.02.2021 00:00:00;06:00:00;14:00:00;
1016;11.02.2021 00:00:00;06:00:00;14:00:00;
1016;12.02.2021 00:00:00;06:00:00;14:00:00;
1016;15.02.2021 00:00:00;06:00:00;10:01:04;
1016;16.02.2021 00:00:00;06:00:00;16:00:24;
1016;17.02.2021 00:00:00;06:00:00;14:00:00;
1016;18.02.2021 00:00:00;06:00:00;14:00:00;
1016;19.02.2021 00:00:00;06:00:00;14:00:00;
1016;22.02.2021 00:00:00;06:00:00;14:00:00;
1016;23.02.2021 00:00:00;06:17:20;16:02:30;
1016;25.02.2021 00:00:00;06:00:00;14:00:00;
1016;26.02.2021 00:00:00;06:00:00;14:00:00;
1350;01.02.2021 00:00:00;14:00:00;22:00:00;
1350;02.02.2021 00:00:00;14:00:00;22:00:00;
1350;03.02.2021 00:00:00;14:00:00;22:00:00;
1350;04.02.2021 00:00:00;14:00:00;22:00:00;
1350;05.02.2021 00:00:00;14:00:00;22:00:00;
1350;08.02.2021 00:00:00;06:00:00;14:00:00;
1350;09.02.2021 00:00:00;06:00:00;14:00:00;
1350;10.02.2021 00:00:00;06:00:00;14:00:00;
1350;11.02.2021 00:00:00;06:00:00;14:00:00;
1350;15.02.2021 00:00:00;22:00:00;06:00:00;
1350;16.02.2021 00:00:00;22:00:00;06:00:00;
1350;17.02.2021 00:00:00;22:00:00;06:00:00;
1350;18.02.2021 00:00:00;22:00:00;06:00:00;
1350;19.02.2021 00:00:00;22:00:00;06:00:00;
1350;22.02.2021 00:00:00;14:00:00;22:00:00;
1350;23.02.2021 00:00:00;14:00:00;22:00:00;
1350;24.02.2021 00:00:00;14:00:00;22:00:00;
1350;25.02.2021 00:00:00;14:00:00;22:00:00;
1350;26.02.2021 00:00:00;14:00:00;22:00:00;
1571;01.02.2021 00:00:00;06:00:00;14:00:00;
1571;02.02.2021 00:00:00;06:00:00;14:00:00;
1571;03.02.2021 00:00:00;06:00:00;14:00:00;
1571;04.02.2021 00:00:00;06:00:00;14:00:00;
1571;05.02.2021 00:00:00;06:00:00;14:00:00;
1571;08.02.2021 00:00:00;06:00:00;14:00:00;
1571;09.02.2021 00:00:00;06:00:00;14:00:00;
1571;10.02.2021 00:00:00;06:00:00;14:00:00;
1571;11.02.2021 00:00:00;06:00:00;14:00:00;
1571;15.02.2021 00:00:00;06:00:00;14:00:00;
1571;16.02.2021 00:00:00;06:00:00;14:00:00;
1571;17.02.2021 00:00:00;06:00:00;14:00:00;
1571;18.02.2021 00:00:00;06:00:00;14:00:00;
1571;19.02.2021 00:00:00;06:00:00;14:00:00;
1571;22.02.2021 00:00:00;06:00:00;14:00:00;
1571;23.02.2021 00:00:00;06:00:00;14:00:00;
1571;24.02.2021 00:00:00;06:00:00;14:00:00;
1571;25.02.2021 00:00:00;06:00:00;14:00:00;
1571;26.02.2021 00:00:00;06:00:00;14:00:00;
1035;01.02.2021 00:00:00;14:00:00;22:00:00;
1035;02.02.2021 00:00:00;14:00:00;22:00:00;
1035;03.02.2021 00:00:00;14:00:00;22:00:00;
1035;04.02.2021 00:00:00;14:00:00;22:00:00;
1035;05.02.2021 00:00:00;14:00:00;21:00:26;
1035;08.02.2021 00:00:00;06:00:00;14:00:00;
1035;09.02.2021 00:00:00;06:00:00;14:00:00;
1035;10.02.2021 00:00:00;06:00:00;14:00:00;
1035;11.02.2021 00:00:00;06:00:00;14:00:00;
1035;12.02.2021 00:00:00;06:00:00;14:00:00;
1035;15.02.2021 00:00:00;22:00:00;06:00:00;
1035;16.02.2021 00:00:00;22:00:00;06:00:00;
1035;17.02.2021 00:00:00;22:00:00;06:00:00;
1035;18.02.2021 00:00:00;22:00:00;06:00:00;
1035;19.02.2021 00:00:00;22:00:00;06:00:00;
1035;22.02.2021 00:00:00;14:00:00;22:00:00;
1035;23.02.2021 00:00:00;14:00:00;22:00:00;
1035;24.02.2021 00:00:00;14:00:00;22:00:00;
1035;25.02.2021 00:00:00;14:00:00;22:00:00;
1035;26.02.2021 00:00:00;14:00:00;22:00:00;
913;08.02.2021 00:00:00;06:00:00;16:02:46;
913;09.02.2021 00:00:00;06:00:00;16:03:02;
913;10.02.2021 00:00:00;06:00:00;16:05:47;
913;11.02.2021 00:00:00;07:54:51;15:54:51;
913;12.02.2021 00:00:00;07:56:09;15:56:09;
913;15.02.2021 00:00:00;07:56:31;15:56:31;
913;16.02.2021 00:00:00;06:00:00;16:02:59;
913;17.02.2021 00:00:00;06:00:00;16:02:12;
913;18.02.2021 00:00:00;06:00:00;16:00:06;
83;01.02.2021 00:00:00;07:47:30;15:47:30;
83;02.02.2021 00:00:00;07:52:55;15:52:55;
83;03.02.2021 00:00:00;07:43:01;15:43:01;
83;04.02.2021 00:00:00;07:53:13;15:53:13;
83;05.02.2021 00:00:00;07:49:00;15:49:00;
83;08.02.2021 00:00:00;07:43:47;15:43:47;
83;09.02.2021 00:00:00;07:59:38;15:59:38;
83;10.02.2021 00:00:00;07:51:27;15:51:27;
83;11.02.2021 00:00:00;07:51:29;15:51:29;
83;12.02.2021 00:00:00;07:50:14;15:50:14;
83;15.02.2021 00:00:00;07:47:32;15:47:32;
83;16.02.2021 00:00:00;07:49:22;15:49:22;
83;17.02.2021 00:00:00;07:48:51;15:48:51;
83;18.02.2021 00:00:00;07:51:01;15:51:01;
83;19.02.2021 00:00:00;07:48:44;15:48:44;
83;22.02.2021 00:00:00;07:43:57;15:43:57;
83;23.02.2021 00:00:00;07:52:41;15:52:41;
83;24.02.2021 00:00:00;07:53:30;15:05:45;
83;25.02.2021 00:00:00;07:48:52;15:48:52;
83;26.02.2021 00:00:00;07:37:47;13:29:15;
1145;01.02.2021 00:00:00;22:00:00;06:00:00;
1145;02.02.2021 00:00:00;22:00:00;06:00:00;
1145;03.02.2021 00:00:00;22:00:00;06:00:00;
1145;04.02.2021 00:00:00;22:00:00;06:00:00;
1145;05.02.2021 00:00:00;22:00:00;06:00:00;
1145;08.02.2021 00:00:00;14:00:00;22:00:00;
1145;09.02.2021 00:00:00;14:00:00;22:00:00;
1145;10.02.2021 00:00:00;14:00:00;22:00:00;
1145;11.02.2021 00:00:00;14:00:00;22:00:00;
1145;12.02.2021 00:00:00;14:00:00;22:00:00;
1145;13.02.2021 00:00:00;14:00:00;22:00:00;
1145;14.02.2021 00:00:00;07:43:24;11:04:06;
1145;15.02.2021 00:00:00;06:00:00;14:00:00;
1145;16.02.2021 00:00:00;06:00:00;14:00:00;
1145;17.02.2021 00:00:00;06:00:00;14:00:00;
1145;18.02.2021 00:00:00;06:00:00;14:00:00;
1145;19.02.2021 00:00:00;06:00:00;14:00:00;
1145;20.02.2021 00:00:00;06:00:00;14:00:00;
1145;22.02.2021 00:00:00;22:00:00;06:00:00;
1145;23.02.2021 00:00:00;22:00:00;06:00:00;
1145;24.02.2021 00:00:00;22:00:00;06:00:00;
1145;25.02.2021 00:00:00;22:00:00;06:00:00;
1145;26.02.2021 00:00:00;22:00:00;06:00:00;
148;01.02.2021 00:00:00;14:00:00;22:00:00;
148;02.02.2021 00:00:00;14:00:00;22:00:00;
148;03.02.2021 00:00:00;14:00:00;22:00:00;
148;05.02.2021 00:00:00;14:00:00;22:00:00;
148;06.02.2021 00:00:00;14:00:00;22:00:00;
148;08.02.2021 00:00:00;06:00:00;14:00:00;
148;09.02.2021 00:00:00;06:00:00;14:00:00;
148;10.02.2021 00:00:00;06:00:00;14:00:00;
148;11.02.2021 00:00:00;06:00:00;14:00:00;
148;12.02.2021 00:00:00;06:00:00;12:00:24;
148;13.02.2021 00:00:00;06:00:00;14:00:00;
148;15.02.2021 00:00:00;22:00:00;06:00:00;
148;16.02.2021 00:00:00;22:00:00;06:00:00;
148;17.02.2021 00:00:00;22:00:00;06:00:00;
148;18.02.2021 00:00:00;22:00:00;06:00:00;
148;19.02.2021 00:00:00;22:00:00;06:00:00;
148;22.02.2021 00:00:00;14:00:00;22:00:00;
148;23.02.2021 00:00:00;14:00:00;22:00:00;
148;24.02.2021 00:00:00;14:00:00;22:00:00;
148;25.02.2021 00:00:00;14:00:00;22:00:00;
148;26.02.2021 00:00:00;14:00:00;22:00:00;
148;27.02.2021 00:00:00;14:00:00;22:00:00;
1258;01.02.2021 00:00:00;05:30:00;14:00:35;
1258;02.02.2021 00:00:00;05:30:00;14:00:27;
1258;03.02.2021 00:00:00;05:30:00;14:00:37;
1258;04.02.2021 00:00:00;06:00:00;14:00:00;
1258;05.02.2021 00:00:00;05:30:00;14:00:32;
1258;08.02.2021 00:00:00;06:00:00;14:00:00;
1258;09.02.2021 00:00:00;06:00:00;14:00:00;
1258;10.02.2021 00:00:00;06:00:00;14:00:00;
1258;11.02.2021 00:00:00;06:00:00;14:00:00;
1258;15.02.2021 00:00:00;05:30:00;14:00:33;
1258;16.02.2021 00:00:00;05:30:00;14:00:38;
1258;17.02.2021 00:00:00;05:30:00;14:00:38;
1258;18.02.2021 00:00:00;05:30:00;14:00:37;
1258;19.02.2021 00:00:00;05:30:00;14:00:29;
1258;23.02.2021 00:00:00;06:00:00;14:00:25;
1258;24.02.2021 00:00:00;05:30:00;14:00:41;
1258;25.02.2021 00:00:00;05:30:00;14:00:31;
1887;01.02.2021 00:00:00;06:00:00;14:00:00;
1887;02.02.2021 00:00:00;06:00:00;14:00:00;
1887;03.02.2021 00:00:00;06:00:00;14:00:00;
1887;04.02.2021 00:00:00;06:00:00;14:00:00;
1887;05.02.2021 00:00:00;06:00:00;14:00:00;
1887;08.02.2021 00:00:00;06:00:00;14:00:00;
1887;09.02.2021 00:00:00;06:00:00;14:00:00;
1887;10.02.2021 00:00:00;06:00:00;14:00:00;
1887;11.02.2021 00:00:00;06:00:00;14:00:00;
1887;15.02.2021 00:00:00;22:00:00;06:00:00;
1887;16.02.2021 00:00:00;22:00:00;06:00:00;
1887;17.02.2021 00:00:00;22:00:00;06:00:00;
1887;18.02.2021 00:00:00;22:00:00;06:00:00;
1887;19.02.2021 00:00:00;22:00:00;06:00:00;
1887;22.02.2021 00:00:00;14:00:00;22:00:00;
1887;23.02.2021 00:00:00;14:00:00;22:00:00;
1887;24.02.2021 00:00:00;14:00:00;22:00:00;
1887;25.02.2021 00:00:00;14:00:00;22:00:00;
1608;01.02.2021 00:00:00;22:00:00;06:00:00;
1608;02.02.2021 00:00:00;22:00:00;06:00:00;
1608;03.02.2021 00:00:00;22:00:00;06:00:00;
1608;04.02.2021 00:00:00;22:00:00;06:00:00;
1608;05.02.2021 00:00:00;22:00:00;06:00:00;
1608;08.02.2021 00:00:00;14:00:00;22:00:00;
1608;09.02.2021 00:00:00;14:00:00;22:00:00;
1608;15.02.2021 00:00:00;06:00:00;14:00:00;
1608;22.02.2021 00:00:00;22:00:00;06:00:00;
1608;23.02.2021 00:00:00;22:00:00;06:00:00;
1608;24.02.2021 00:00:00;22:00:00;06:00:00;
1608;25.02.2021 00:00:00;22:00:00;06:00:00;
1127;01.02.2021 00:00:00;06:00:00;14:00:00;
1127;02.02.2021 00:00:00;06:00:00;14:00:00;
1127;03.02.2021 00:00:00;06:00:00;14:00:00;
1127;04.02.2021 00:00:00;06:00:00;16:00:06;
1127;05.02.2021 00:00:00;06:00:00;14:00:00;
1127;08.02.2021 00:00:00;06:00:00;14:00:00;
1127;09.02.2021 00:00:00;06:00:00;16:00:14;
1127;10.02.2021 00:00:00;06:00:00;14:00:00;
1127;11.02.2021 00:00:00;06:00:00;14:00:00;
1127;16.02.2021 00:00:00;06:00:00;16:00:05;
1127;17.02.2021 00:00:00;06:00:00;14:00:00;
1127;18.02.2021 00:00:00;05:30:00;13:30:00;
1127;19.02.2021 00:00:00;06:00:00;14:00:00;
1127;22.02.2021 00:00:00;06:00:00;14:00:00;
1127;23.02.2021 00:00:00;06:00:00;16:00:13;
1127;24.02.2021 00:00:00;06:00:00;14:00:00;
1127;25.02.2021 00:00:00;06:00:00;14:00:00;
1127;26.02.2021 00:00:00;05:19:55;09:31:01;
1276;01.02.2021 00:00:00;22:00:00;06:00:00;
1276;02.02.2021 00:00:00;22:00:00;06:00:00;
1276;03.02.2021 00:00:00;22:00:00;06:00:00;
1276;04.02.2021 00:00:00;22:00:00;06:00:00;
1276;05.02.2021 00:00:00;22:00:00;06:00:00;
1276;08.02.2021 00:00:00;14:00:00;22:00:00;
1276;09.02.2021 00:00:00;18:53:25;22:00:13;
1276;10.02.2021 00:00:00;14:00:00;22:00:00;
1276;11.02.2021 00:00:00;14:00:00;22:00:00;
1276;15.02.2021 00:00:00;06:00:00;14:00:00;
1276;16.02.2021 00:00:00;06:00:00;14:00:00;
1276;17.02.2021 00:00:00;06:00:00;14:00:00;
1276;18.02.2021 00:00:00;06:00:00;14:00:00;
1276;19.02.2021 00:00:00;06:00:00;14:00:00;
1276;22.02.2021 00:00:00;22:00:00;06:00:00;
1276;23.02.2021 00:00:00;22:00:00;06:00:00;
1276;24.02.2021 00:00:00;22:00:00;06:00:00;
331;01.02.2021 00:00:00;07:35:55;15:35:55;
331;02.02.2021 00:00:00;07:35:07;15:08:47;
331;03.02.2021 00:00:00;07:31:25;15:31:25;
331;04.02.2021 00:00:00;07:39:58;15:39:58;
331;08.02.2021 00:00:00;07:31:15;15:31:15;
331;09.02.2021 00:00:00;07:32:29;15:32:29;
331;10.02.2021 00:00:00;07:35:38;16:10:46;
331;11.02.2021 00:00:00;07:32:33;15:32:33;
331;12.02.2021 00:00:00;07:38:17;15:38:17;
331;15.02.2021 00:00:00;07:37:50;15:37:50;
331;16.02.2021 00:00:00;07:39:19;15:39:19;
331;17.02.2021 00:00:00;07:48:49;15:48:49;
331;18.02.2021 00:00:00;07:39:00;15:39:00;
331;19.02.2021 00:00:00;07:37:52;15:37:52;
331;22.02.2021 00:00:00;07:39:42;15:39:42;
331;23.02.2021 00:00:00;07:35:19;15:35:19;
331;24.02.2021 00:00:00;07:41:53;15:41:53;
331;26.02.2021 00:00:00;07:34:45;15:34:45;
1763;01.02.2021 00:00:00;22:00:00;06:00:00;
1763;02.02.2021 00:00:00;22:00:00;06:00:00;
1763;03.02.2021 00:00:00;22:00:00;06:00:00;
1763;04.02.2021 00:00:00;22:00:00;06:00:00;
1763;05.02.2021 00:00:00;22:00:00;06:00:00;
1763;08.02.2021 00:00:00;14:00:00;22:00:00;
1763;09.02.2021 00:00:00;14:00:00;22:00:00;
1763;10.02.2021 00:00:00;14:00:00;22:00:00;
1763;11.02.2021 00:00:00;14:00:00;22:00:00;
1763;12.02.2021 00:00:00;14:00:00;22:00:00;
1763;13.02.2021 00:00:00;14:00:00;22:00:00;
1763;15.02.2021 00:00:00;06:00:00;14:00:00;
1763;16.02.2021 00:00:00;06:00:00;14:00:00;
1763;17.02.2021 00:00:00;06:00:00;14:00:00;
1763;18.02.2021 00:00:00;06:00:00;14:00:00;
1763;19.02.2021 00:00:00;06:00:00;14:00:00;
1763;20.02.2021 00:00:00;06:00:00;14:00:00;
1763;22.02.2021 00:00:00;22:00:00;06:00:00;
1763;23.02.2021 00:00:00;22:00:00;06:00:00;
1763;24.02.2021 00:00:00;22:00:00;06:00:00;
1763;25.02.2021 00:00:00;22:00:00;06:00:00;
1763;26.02.2021 00:00:00;22:00:00;06:00:00;
144;01.02.2021 00:00:00;06:00:00;14:00:00;
144;02.02.2021 00:00:00;06:00:00;14:00:00;
144;03.02.2021 00:00:00;06:00:00;14:00:00;
144;04.02.2021 00:00:00;06:00:00;14:00:00;
144;05.02.2021 00:00:00;06:00:00;14:00:00;
144;15.02.2021 00:00:00;06:00:00;14:00:00;
144;16.02.2021 00:00:00;06:00:00;14:00:00;
144;18.02.2021 00:00:00;06:00:00;14:00:00;
144;19.02.2021 00:00:00;06:00:00;14:00:00;
144;22.02.2021 00:00:00;06:00:00;14:00:00;
144;23.02.2021 00:00:00;05:30:00;14:11:19;
144;24.02.2021 00:00:00;05:30:00;14:00:03;
144;25.02.2021 00:00:00;05:30:00;14:00:02;
144;26.02.2021 00:00:00;05:30:00;14:00:02;
1664;01.02.2021 00:00:00;22:00:00;06:00:00;
1664;02.02.2021 00:00:00;22:00:00;06:00:00;
1664;03.02.2021 00:00:00;22:00:00;06:00:00;
1664;04.02.2021 00:00:00;22:00:00;06:00:00;
1664;05.02.2021 00:00:00;22:00:00;06:00:00;
1664;08.02.2021 00:00:00;14:00:00;22:00:00;
1664;09.02.2021 00:00:00;14:00:00;22:00:00;
1664;10.02.2021 00:00:00;14:00:00;22:00:00;
1664;11.02.2021 00:00:00;14:00:00;22:00:00;
1664;15.02.2021 00:00:00;06:00:00;14:00:00;
1664;16.02.2021 00:00:00;06:00:00;14:00:00;
1664;17.02.2021 00:00:00;06:00:00;14:00:00;
1664;18.02.2021 00:00:00;06:00:00;14:00:00;
1664;19.02.2021 00:00:00;06:00:00;14:00:00;
1664;22.02.2021 00:00:00;22:00:00;06:00:00;
1664;23.02.2021 00:00:00;22:00:00;06:00:00;
1664;24.02.2021 00:00:00;22:00:00;06:00:00;
1664;25.02.2021 00:00:00;22:00:00;06:00:00;
1664;26.02.2021 00:00:00;22:00:00;06:00:00;
1036;02.02.2021 00:00:00;22:00:00;06:00:00;
1036;03.02.2021 00:00:00;22:00:00;06:00:00;
1036;04.02.2021 00:00:00;22:00:00;06:00:00;
1036;05.02.2021 00:00:00;22:00:00;06:00:00;
1036;08.02.2021 00:00:00;14:00:00;22:00:00;
1036;09.02.2021 00:00:00;14:00:00;22:00:00;
1036;10.02.2021 00:00:00;14:00:00;22:00:00;
1036;11.02.2021 00:00:00;14:00:00;22:00:00;
1036;15.02.2021 00:00:00;06:00:00;14:00:00;
